"CODESTAB","CODMUNNASC","n_nascimentos","ANONASC","n_anomalias"
"2318660",150010,81,2018,0
"2318687",150010,154,2018,0
"2318865",150543,659,2018,1
"2318911",150840,1,2018,0
"2319659",140010,3,2018,0
"2319667",140002,6,2018,0
"2320045",140015,29,2018,0
"2320185",140070,96,2018,2
"2320363",140017,1,2018,0
"2320401",140040,2,2018,0
"2320541",140040,142,2018,1
"2320592",140010,64,2018,0
"2320665",140010,3,2018,0
"2320762",140028,3,2018,0
"2320800",140060,2,2018,0
"2320886",140030,17,2018,0
"2328798",150080,2,2018,0
"2328968",150270,111,2018,1
"2328992",150270,843,2018,7
"2329387",150013,89,2018,0
"2329484",150020,305,2018,1
"2329565",150670,3,2018,0
"2329891",150680,2130,2018,5
"2329905",150680,3573,2018,39
"2330083",150680,1,2018,0
"2330652",150060,12,2018,0
"2330830",150060,2606,2018,1
"2330938",150085,594,2018,1
"2330946",150780,125,2018,0
"2330962",150230,843,2018,2
"2330970",150350,22,2018,1
"2330997",150360,153,2018,3
"2331004",150360,71,2018,1
"2331012",150360,432,2018,4
"2331020",150360,32,2018,0
"2331047",150360,1,2018,0
"2331063",150360,1,2018,0
"2331098",150360,1669,2018,8
"2331101",150360,68,2018,0
"2331179",150360,1,2018,0
"2331292",150619,361,2018,0
"2331322",150600,1,2018,0
"2331411",150600,1,2018,0
"2331500",150300,110,2018,0
"2331578",150503,568,2018,2
"2331640",150300,1,2018,0
"2331691",150375,335,2018,1
"2331748",150050,609,2018,5
"2331756",150600,406,2018,0
"2331845",150285,9,2018,0
"2331861",150040,1179,2018,5
"2332299",150510,1002,2018,10
"2332469",150100,28,2018,0
"2332620",150140,1928,2018,1
"2332671",150140,3525,2018,0
"2332876",150140,3,2018,0
"2332930",150140,1186,2018,6
"2333015",150140,97,2018,0
"2333031",150140,993,2018,24
"2333228",150140,1140,2018,5
"2333430",150745,494,2018,0
"2333538",150658,37,2018,0
"2333589",150658,11,2018,0
"2334356",150220,1,2018,0
"2334798",110005,2,2018,0
"2334801",110005,108,2018,0
"2336936",150140,1,2018,0
"2340992",150140,2779,2018,13
"2359618",171900,1,2018,0
"2359693",171360,1,2018,0
"2360411",150800,2,2018,0
"2369923",110070,5,2018,0
"2370328",170900,36,2018,0
"2370344",172120,312,2018,2
"2370794",170720,1,2018,0
"2418657",150180,2012,2018,14
"2418665",150210,2078,2018,12
"2418673",150304,324,2018,1
"2467577",171850,3,2018,0
"2468263",171195,1,2018,0
"2468271",171650,333,2018,0
"2468603",170625,2,2018,0
"2468689",171886,1,2018,0
"2468913",171250,1,2018,0
"2468972",170255,1369,2018,6
"2469340",171050,41,2018,0
"2469375",172049,1,2018,0
"2469499",170220,16,2018,0
"2469545",172010,4,2018,0
"2476649",140020,53,2018,0
"2476703",140050,9,2018,0
"2476711",140023,20,2018,0
"2476827",140045,112,2018,0
"2486865",171890,2,2018,0
"2486938",170384,4,2018,0
"2487039",171270,3,2018,0
"2487047",170460,1,2018,0
"2487055",171240,3,2018,0
"2492520",172100,1,2018,0
"2492555",172100,10,2018,1
"2494078",110020,1,2018,0
"2494167",170230,75,2018,0
"2494299",110002,1282,2018,10
"2495228",110028,1151,2018,6
"2495279",110012,1948,2018,9
"2495414",110025,235,2018,1
"2495996",110002,1,2018,0
"2496046",110004,1201,2018,12
"2496534",110018,430,2018,0
"2496879",110015,662,2018,0
"2504901",150613,1492,2018,3
"2504944",150613,117,2018,0
"2515229",171660,75,2018,2
"2515369",110020,380,2018,6
"2515423",110020,25,2018,0
"2515431",110020,36,2018,0
"2515458",110020,26,2018,0
"2515466",110020,97,2018,1
"2515504",110002,596,2018,5
"2515520",110002,281,2018,3
"2515598",110002,200,2018,0
"2515601",110002,30,2018,0
"2515733",110013,3,2018,0
"2515768",110010,1143,2018,2
"2515989",110030,262,2018,1
"2516047",110018,356,2018,0
"2516144",110012,56,2018,0
"2516276",110015,143,2018,1
"2516284",110015,176,2018,3
"2516292",110015,217,2018,2
"2516381",110004,194,2018,0
"2516500",110001,68,2018,0
"2516586",110028,2,2018,0
"2516594",110028,84,2018,1
"2537028",150815,736,2018,8
"2546671",170200,23,2018,0
"2546736",170820,11,2018,0
"2554852",170025,2,2018,0
"2555956",170100,4,2018,0
"2560240",171620,155,2018,2
"2560313",171500,1,2018,0
"2566168",140010,9945,2018,62
"2566206",140010,2,2018,0
"2600404",170130,1,2018,0
"2600420",171420,6,2018,0
"2614189",150370,2,2018,0
"2614200",150370,1,2018,0
"2614634",150553,575,2018,2
"2615525",150660,1,2018,0
"2615711",150370,673,2018,1
"2615738",150034,137,2018,0
"2615746",150553,3506,2018,14
"2615754",150553,346,2018,1
"2615762",150553,39,2018,2
"2615770",150420,493,2018,0
"2615797",150420,1,2018,0
"2615800",150420,43,2018,0
"2615819",150420,48,2018,0
"2615835",150080,2976,2018,10
"2615843",150280,486,2018,0
"2615991",150555,28,2018,0
"2616181",150835,434,2018,5
"2616211",150548,516,2018,2
"2616483",150345,330,2018,1
"2616491",150230,217,2018,0
"2616513",150812,57,2018,0
"2619717",150442,2106,2018,5
"2619938",150530,1362,2018,9
"2619946",150797,336,2018,0
"2620006",150805,182,2018,1
"2620057",150360,5,2018,0
"2620103",150650,4,2018,0
"2621460",150810,1,2018,0
"2621584",150440,56,2018,2
"2621592",150840,777,2018,2
"2621606",150840,55,2018,1
"2621614",150810,707,2018,13
"2621622",150810,56,2018,2
"2621630",150810,5,2018,0
"2621649",150810,1709,2018,10
"2622319",150275,367,2018,1
"2622459",150800,1319,2018,1
"2622467",150220,1,2018,0
"2622475",150445,373,2018,2
"2622491",150563,7,2018,0
"2647095",172210,156,2018,0
"2649454",170290,24,2018,1
"2651343",170210,41,2018,1
"2652706",150480,2,2018,0
"2652714",150480,13,2018,0
"2652722",150480,16,2018,0
"2658801",171575,1,2018,0
"2658860",171790,3,2018,0
"2658887",171780,2,2018,0
"2672111",150840,130,2018,0
"2673886",150553,455,2018,2
"2674785",150660,228,2018,2
"2675919",150150,1,2018,0
"2675951",150190,171,2018,2
"2676001",150125,7,2018,0
"2676028",150250,1,2018,0
"2676044",150060,95,2018,0
"2676087",150655,33,2018,0
"2676109",150715,20,2018,0
"2676125",150747,28,2018,0
"2676192",150760,655,2018,1
"2676435",150620,3,2018,0
"2676923",150580,1222,2018,6
"2676966",150610,69,2018,0
"2677040",150618,34,2018,0
"2677407",150405,524,2018,0
"2677431",150460,471,2018,0
"2677504",150195,22,2018,0
"2677563",150215,836,2018,2
"2677598",150293,506,2018,3
"2678322",150170,134,2018,0
"2678403",150170,2229,2018,0
"2678500",150178,299,2018,1
"2678578",150090,266,2018,0
"2678624",150157,179,2018,0
"2678756",150170,1293,2018,1
"2679477",110001,137,2018,0
"2680262",171790,1,2018,0
"2680734",110010,1,2018,0
"2694530",150730,739,2018,0
"2694891",150730,1,2018,0
"2694921",150730,2,2018,0
"2695219",150140,2,2018,0
"2695251",150140,1251,2018,7
"2697289",150470,617,2018,2
"2697300",150470,1,2018,0
"2708892",130150,301,2018,7
"2708906",130200,170,2018,3
"2708914",130220,186,2018,3
"2708922",130320,233,2018,0
"2708930",130356,90,2018,0
"2711184",150590,657,2018,0
"2717379",130010,201,2018,0
"2717387",130380,20,2018,0
"2717395",130430,233,2018,0
"2743590",110020,796,2018,3
"2743612",110170,1,2018,0
"2744392",110150,42,2018,0
"2744414",110175,3,2018,0
"2752700",150140,9955,2018,213
"2755149",171610,1307,2018,4
"2755157",172100,5911,2018,88
"2755165",170210,6957,2018,38
"2755173",172090,118,2018,0
"2755246",172100,23,2018,1
"2755289",172100,1,2018,0
"2757214",150330,86,2018,1
"2765632",170190,8,2018,0
"2765640",170930,576,2018,5
"2765659",171320,489,2018,0
"2765667",170550,248,2018,0
"2765675",170370,2,2018,0
"2772329",150400,96,2018,0
"2784637",110004,297,2018,0
"2786095",170700,234,2018,1
"2786109",170950,1886,2018,9
"2786117",172100,2,2018,0
"2786125",171820,3,2018,0
"2792451",170240,129,2018,0
"2792478",172100,963,2018,14
"2793903",150430,114,2018,1
"2798484",110030,2104,2018,4
"2804638",150320,82,2018,0
"2806584",110009,1,2018,0
"2806630",110045,2,2018,0
"2806681",110037,1,2018,0
"2806711",110092,6,2018,0
"2806886",110020,4,2018,0
"2807076",110045,360,2018,3
"2808501",110034,13,2018,0
"2808544",110006,3,2018,0
"2808552",110007,1,2018,0
"2808560",110008,35,2018,0
"2808579",110094,14,2018,1
"2808587",110009,171,2018,1
"2808609",110011,715,2018,3
"2808617",110013,379,2018,1
"2808625",110130,4,2018,0
"2808633",110014,217,2018,2
"2808668",110032,406,2018,1
"2808676",110040,8,2018,0
"3001083",150775,62,2018,0
"3003469",150295,356,2018,0
"3004104",130260,3849,2018,10
"3009955",150370,6,2018,0
"3019071",130165,1,2018,0
"3037177",130395,1,2018,0
"3049434",110009,138,2018,0
"3049450",110009,159,2018,0
"3142701",170950,75,2018,0
"3151794",130260,7966,2018,38
"3152928",110012,387,2018,1
"3156516",110130,133,2018,1
"3185591",150613,211,2018,1
"3210243",130340,924,2018,3
"3220966",130370,525,2018,2
"3331342",170950,61,2018,0
"3332217",170950,220,2018,0
"3385205",170070,17,2018,0
"3521532",110020,1,2018,0
"3523462",130190,7,2018,0
"3537234",150553,205,2018,0
"3542017",150710,7,2018,0
"3581659",130420,25,2018,0
"3582833",130050,2,2018,0
"3583058",130050,2,2018,0
"3607372",150810,154,2018,0
"3651665",110004,38,2018,0
"3654796",150565,295,2018,0
"3656969",150140,424,2018,4
"3668770",171820,1789,2018,16
"3738698",150145,115,2018,0
"3792595",110011,202,2018,1
"3937127",130260,3,2018,0
"3970442",110020,3711,2018,13
"3987884",150080,2,2018,0
"4001303",110020,3766,2018,110
"4001958",110033,9,2018,0
"4002547",110080,3,2018,0
"4002768",110110,1,2018,0
"4003039",110140,72,2018,2
"4003357",110160,1,2018,0
"4004779",130380,3,2018,0
"4004787",130380,637,2018,6
"4004876",140005,4,2018,0
"4005406",150010,1,2018,0
"4005732",150120,500,2018,2
"4005759",150140,267,2018,0
"4006429",150830,460,2018,0
"5004764",171750,5,2018,0
"5052424",170950,27,2018,0
"5084415",110020,6,2018,0
"5101344",140010,290,2018,1
"5144175",172100,371,2018,2
"5193273",170560,3,2018,0
"5332419",150140,1,2018,0
"5332427",150140,3351,2018,26
"5353947",120032,70,2018,0
"5359198",130080,2,2018,0
"5359201",130080,7,2018,0
"5457432",160023,1,2018,0
"5498465",150613,428,2018,11
"5527147",170950,2,2018,0
"5548497",150563,2,2018,0
"5572924",150095,278,2018,0
"5585422",150680,23,2018,5
"5586488",130260,131,2018,0
"5591171",130060,1,2018,0
"5597501",150060,60,2018,1
"5599504",150420,53,2018,4
"5618347",110020,237,2018,0
"5625300",130280,2,2018,0
"5661714",120039,87,2018,1
"5701929",120001,21,2018,0
"5703425",150420,5403,2018,20
"5858208",120043,43,2018,1
"5874645",150215,283,2018,1
"5886201",150503,127,2018,0
"5915104",110045,364,2018,2
"5925622",150307,1,2018,1
"5968496",150495,248,2018,0
"6106005",150670,521,2018,0
"6179703",110012,36,2018,1
"6185177",140010,325,2018,0
"6205224",110020,661,2018,8
"6254160",150730,9,2018,0
"6284760",150280,16,2018,0
"6309402",150506,2,2018,0
"6311040",150506,504,2018,1
"6311059",150506,140,2018,1
"6312314",150530,128,2018,0
"6355447",150497,11,2018,0
"6425542",150803,15,2018,0
"6436366",172100,21,2018,0
"6440630",150680,293,2018,0
"6444261",150360,1,2018,0
"6446132",150730,59,2018,0
"6463274",170310,1,2018,0
"6495427",150800,29,2018,0
"6497314",120040,22,2018,0
"6500552",150220,448,2018,0
"6510523",130420,37,2018,0
"6519687",150800,1,2018,0
"6559476",150450,257,2018,1
"6569234",150480,1054,2018,2
"6578373",150520,503,2018,1
"6585604",160030,2,2018,0
"6585973",150530,1,2018,0
"6627595",130260,5618,2018,11
"6663834",110002,44,2018,0
"6710158",150180,410,2018,3
"6751512",150280,8,2018,0
"6762964",150050,29,2018,0
"6779069",150795,1436,2018,8
"6816223",150250,3,2018,0
"6827373",150815,29,2018,0
"6898629",110011,33,2018,0
"6905471",130250,3,2018,0
"6947077",150220,4,2018,0
"6997813",150506,1,2018,0
"7040695",130270,1,2018,0
"7050917",150390,1,2018,0
"7112831",150080,2,2018,0
"7117086",150550,1,2018,0
"7149735",130380,1,2018,0
"7149743",130380,13,2018,0
"7177739",110026,2,2018,0
"7218656",110149,515,2018,6
"7248008",140047,4,2018,0
"7260784",150140,3,2018,0
"7283458",150080,5629,2018,4
"7360347",150220,1334,2018,0
"7373120",172100,451,2018,0
"7378602",150835,1,2018,0
"7388497",150060,1,2018,0
"7420528",130140,3,2018,0
"7428626",110045,137,2018,1
"7436378",150530,1,2018,0
"7444699",150060,1,2018,0
"7453124",150140,54,2018,0
"7458606",130260,1,2018,0
"7459831",130406,1445,2018,10
"7470371",140047,745,2018,1
"7496346",150808,5,2018,0
"7504144",150730,2,2018,0
"7521251",140010,2,2018,0
"7530005",150680,2,2018,0
"7564546",130260,1,2018,0
"7584156",150307,3,2018,0
"7585381",130150,1,2018,0
"7586124",110130,1,2018,0
"7594518",150543,2,2018,0
"7648693",110004,185,2018,1
"7709196",160030,1,2018,0
"7712103",150390,3,2018,0
"7773250",150110,269,2018,0
"7785127",150195,1,2018,0
"7896824",150730,129,2018,0
"7905602",150010,449,2018,1
"7921969",150060,1,2018,0
"7921985",150060,5,2018,0
"7922019",150060,1,2018,0
"7922035",150060,1,2018,0
"7996896",172100,2,2018,0
"8001448",150680,962,2018,5
"9031103",150172,305,2018,4
"9042539",150548,23,2018,0
"9046720",150140,1493,2018,6
"9055304",150140,1,2018,0
"9058516",150240,119,2018,0
"9087958",150140,218,2018,0
"9177140",150650,14,2018,0
"9202749",172100,60,2018,0
"9322825",110002,1,2018,0
"9329749",130006,1,2018,0
"9344314",130260,56,2018,3
"9422854",150635,1,2018,0
"9461493",150130,73,2018,0
"9601503",150307,74,2018,0
"9631526",130260,1125,2018,9
"9833552",130120,3,2018,0
"9999999",140010,1,2018,0
"9999999",140045,1,2018,0
"9999999",140070,1,2018,0
"0007641",150240,1147,2019,3
"0007684",150240,4360,2019,17
"2000024",120042,44,2019,0
"2000083",120033,61,2019,0
"2000121",120060,1117,2019,3
"2000296",120020,3032,2019,12
"2000393",120070,89,2019,0
"2000636",120030,623,2019,8
"2000725",120045,30,2019,0
"2000733",120040,5541,2019,104
"2000822",120038,3,2019,0
"2000865",120050,738,2019,0
"2000970",120034,82,2019,0
"2000997",120038,24,2019,0
"2001020",120005,116,2019,0
"2001500",120010,927,2019,5
"2001594",120035,151,2019,0
"2001772",120043,1,2019,0
"2002019",120040,1,2019,0
"2002078",120040,3642,2019,19
"2002906",120017,1,2019,0
"2011859",130395,152,2019,0
"2011875",130230,525,2019,2
"2011891",130255,162,2019,1
"2011905",130310,621,2019,0
"2012022",130050,523,2019,3
"2012383",130080,540,2019,2
"2012480",130260,3366,2019,23
"2012499",130070,526,2019,0
"2012553",130410,350,2019,1
"2012618",130240,842,2019,0
"2012804",130423,370,2019,1
"2012812",130423,2,2019,0
"2012839",130185,54,2019,0
"2013029",130260,2421,2019,0
"2013045",130030,724,2019,1
"2013258",130250,1922,2019,6
"2013282",130014,245,2019,2
"2013320",130353,213,2019,0
"2013495",130210,68,2019,0
"2013509",130260,72,2019,0
"2013568",130195,185,2019,2
"2013614",130180,307,2019,0
"2014688",130270,791,2019,5
"2015242",130040,300,2019,1
"2016141",130420,1959,2019,7
"2016249",130400,87,2019,1
"2016354",130068,254,2019,3
"2016397",130140,689,2019,3
"2016419",130090,180,2019,0
"2016443",130426,331,2019,2
"2016478",130360,178,2019,1
"2016540",130300,250,2019,1
"2016567",130440,225,2019,1
"2016605",130063,316,2019,3
"2016648",130006,130,2019,0
"2016656",130083,118,2019,1
"2016664",130020,2,2019,0
"2016672",130020,121,2019,0
"2016893",130340,1471,2019,14
"2016923",130190,2055,2019,11
"2016974",130060,749,2019,6
"2017016",130170,981,2019,4
"2017199",130260,1767,2019,6
"2017245",130260,503,2019,3
"2017318",130260,3934,2019,22
"2017342",130190,2,2019,0
"2017369",130190,10,2019,0
"2017555",130100,596,2019,1
"2017652",130110,309,2019,3
"2017660",130280,288,2019,1
"2017679",130008,174,2019,2
"2017717",130160,541,2019,1
"2017768",130002,354,2019,2
"2017792",130260,664,2019,0
"2017911",130440,11,2019,0
"2017997",130165,26,2019,0
"2018055",130260,895,2019,16
"2018098",130260,245,2019,0
"2018128",130390,456,2019,4
"2018136",130120,1640,2019,12
"2018144",130290,1275,2019,4
"2018365",130260,508,2019,3
"2018381",130350,283,2019,0
"2018586",130350,1,2019,0
"2019523",130130,418,2019,0
"2019558",130260,4566,2019,35
"2019566",130260,1461,2019,7
"2019604",130330,333,2019,1
"2019663",160023,15,2019,0
"2019671",160070,87,2019,1
"2019701",160010,100,2019,1
"2019728",160020,85,2019,0
"2019736",160053,95,2019,0
"2019876",160030,1,2019,0
"2019914",160030,2,2019,0
"2020068",160030,8225,2019,83
"2020076",160027,1139,2019,11
"2020084",160080,1,2019,0
"2020106",160080,1,2019,0
"2020149",160080,19,2019,0
"2020165",160040,28,2019,0
"2020432",160040,3,2019,0
"2020467",160070,1,2019,0
"2020726",160055,1,2019,0
"2020890",160030,3288,2019,6
"2021021",160021,12,2019,0
"2021064",160060,2562,2019,258
"2021218",160015,77,2019,2
"2021293",160025,2,2019,0
"2021382",160005,6,2019,0
"2021404",160030,1,2019,0
"2021463",160050,458,2019,5
"2021765",160060,46,2019,0
"2021811",160030,120,2019,0
"2311763",150130,1261,2019,2
"2311801",150796,12,2019,0
"2311992",150290,97,2019,0
"2312026",150746,1,2019,0
"2312050",150380,620,2019,1
"2312069",150380,31,2019,0
"2312093",150618,61,2019,0
"2312115",150380,21,2019,0
"2312123",150506,597,2019,3
"2312131",150618,412,2019,1
"2312158",150277,38,2019,0
"2312166",150175,29,2019,0
"2312174",150309,516,2019,4
"2312182",150549,13,2019,0
"2312298",150715,59,2019,0
"2312387",150750,5,2019,0
"2312646",150506,4,2019,0
"2313049",150070,586,2019,0
"2313057",150310,539,2019,0
"2313367",150210,675,2019,8
"2313669",150540,237,2019,0
"2313693",150800,3,2019,0
"2313812",150830,1,2019,0
"2314002",150820,322,2019,0
"2314037",150130,1,2019,0
"2314053",150795,1,2019,0
"2314436",150700,298,2019,2
"2314819",150620,964,2019,0
"2315459",150690,3,2019,0
"2316005",150490,520,2019,1
"2316013",150570,125,2019,1
"2316021",150770,508,2019,7
"2316048",150030,262,2019,1
"2316064",150630,153,2019,2
"2316080",150250,47,2019,0
"2316161",150640,65,2019,0
"2316234",150200,270,2019,0
"2316552",150790,499,2019,0
"2316668",150613,75,2019,0
"2316757",150390,996,2019,10
"2316773",150390,14,2019,0
"2316803",150390,1,2019,0
"2316846",150635,3,2019,0
"2317028",150812,288,2019,2
"2317117",150230,1,2019,0
"2317389",150330,2,2019,0
"2317397",150330,814,2019,0
"2317419",150330,1,2019,0
"2317532",150410,3,2019,0
"2317931",150340,2,2019,0
"2317958",150720,85,2019,0
"2317990",150616,287,2019,2
"2318059",150276,81,2019,0
"2318164",150808,1,2019,0
"2318172",150808,164,2019,0
"2318180",150808,554,2019,6
"2318482",150010,1578,2019,4
"2318628",150550,1850,2019,12
"2318644",150550,137,2019,0
"2318652",150550,59,2019,0
"2318660",150010,66,2019,0
"2318687",150010,213,2019,0
"2318865",150543,729,2019,1
"2318911",150840,1,2019,0
"2319659",140010,1,2019,0
"2319667",140002,5,2019,0
"2320045",140015,29,2019,0
"2320053",140015,1,2019,0
"2320185",140070,136,2019,2
"2320541",140040,138,2019,2
"2320592",140010,157,2019,0
"2320665",140010,3,2019,0
"2320762",140028,4,2019,0
"2320800",140060,1,2019,0
"2320886",140030,25,2019,0
"2328798",150080,7,2019,0
"2328968",150270,65,2019,0
"2328992",150270,743,2019,0
"2329387",150013,61,2019,0
"2329484",150020,250,2019,0
"2329565",150670,2,2019,0
"2329891",150680,2284,2019,0
